#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested,SessionNumber,SessionRunNumber,IsSuite,SuiteTests,PrerequisiteTests,ExtraCreditTests,TestScores,FailFromPreReq,
42,Tue Apr 30 02:19:52 EDT 2024,55,5,A5SpecificStyleSuite,A5ExpectedInterfaces+ A5NoCheckstyleWarnings A5SpuriousCalls+ GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5ExpectedCalls+ A5ExpectedSignatures+ A5TaggedClassesDefined- GIPCRMIStaticArguments ,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride , ,17,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5SpuriousCalls A5TaggedClassesDefined , , ,A5ExpectedCalls-(14.2/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(2.5/5.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(3.3/10.0) , ,
43,Tue Apr 30 02:19:56 EDT 2024,50,-5,A5GeneralStyleSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched+ A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType+ A5MnemonicNames+ A5NamedConstants+ A5PublicMethodsOverride+ A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings- , ,17,1,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(3.9/5.0) A5InterfaceAsType-(8.7/10.0) A5MnemonicNames-(9.2/10.0) A5NamedConstants-(0.6/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(1.4/5.0) , ,
43,Tue Apr 30 02:19:56 EDT 2024,50,-5,A5GeneralStyleSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched+ A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType+ A5MnemonicNames+ A5NamedConstants+ A5PublicMethodsOverride+ A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings- , ,17,1,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(3.9/5.0) A5InterfaceAsType-(8.7/10.0) A5MnemonicNames-(9.2/10.0) A5NamedConstants-(0.6/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(1.4/5.0) , ,
44,Tue Apr 30 02:21:03 EDT 2024,50,0,Assignment5OneClientSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,17,2,true,GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIStaticArguments , , ,GIPCRMIOneClientConnection-(20.0/20.0) GIPCRMIOneClientReadWriteNonAtomic-(20.0/20.0) GIPCRMIStaticArguments-(17.5/20.0) , ,
44,Tue Apr 30 02:21:03 EDT 2024,50,0,Assignment5OneClientSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,17,2,true,GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIStaticArguments , , ,GIPCRMIOneClientConnection-(20.0/20.0) GIPCRMIOneClientReadWriteNonAtomic-(20.0/20.0) GIPCRMIStaticArguments-(17.5/20.0) , ,
45,Tue Apr 30 02:21:03 EDT 2024,50,0,A5GeneralStyleSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,17,3,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(3.9/5.0) A5InterfaceAsType-(8.7/10.0) A5MnemonicNames-(9.2/10.0) A5NamedConstants-(0.6/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(1.4/5.0) , ,
45,Tue Apr 30 02:21:03 EDT 2024,50,0,A5GeneralStyleSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,17,3,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(3.9/5.0) A5InterfaceAsType-(8.7/10.0) A5MnemonicNames-(9.2/10.0) A5NamedConstants-(0.6/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(1.4/5.0) , ,
46,Tue Apr 30 02:27:37 EDT 2024,50,0,A5SpecificStyleSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,18,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5SpuriousCalls A5TaggedClassesDefined , , ,A5ExpectedCalls-(14.2/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(2.5/5.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(3.3/10.0) , ,
46,Tue Apr 30 02:27:37 EDT 2024,50,0,A5SpecificStyleSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,18,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5SpuriousCalls A5TaggedClassesDefined , , ,A5ExpectedCalls-(14.2/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(2.5/5.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(3.3/10.0) , ,
47,Tue Apr 30 02:30:09 EDT 2024,50,0,A5SpecificStyleSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,19,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5SpuriousCalls A5TaggedClassesDefined , , ,A5ExpectedCalls-(14.2/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(2.5/5.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(5.0/10.0) , ,
47,Tue Apr 30 02:30:09 EDT 2024,50,0,A5SpecificStyleSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,19,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5SpuriousCalls A5TaggedClassesDefined , , ,A5ExpectedCalls-(14.2/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(2.5/5.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(5.0/10.0) , ,
48,Tue Apr 30 02:30:57 EDT 2024,50,0,A5SpecificStyleSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,20,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5SpuriousCalls A5TaggedClassesDefined , , ,A5ExpectedCalls-(14.2/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(2.5/5.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(5.0/10.0) , ,
48,Tue Apr 30 02:30:57 EDT 2024,50,0,A5SpecificStyleSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,20,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5SpuriousCalls A5TaggedClassesDefined , , ,A5ExpectedCalls-(14.2/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(2.5/5.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(5.0/10.0) , ,
49,Tue Apr 30 02:38:02 EDT 2024,50,0,A5GeneralStyleSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,20,1,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(3.9/5.0) A5InterfaceAsType-(8.7/10.0) A5MnemonicNames-(9.2/10.0) A5NamedConstants-(0.6/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(1.4/5.0) , ,
49,Tue Apr 30 02:38:02 EDT 2024,50,0,A5GeneralStyleSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,20,1,true,A5AccessModifiersMatched A5InterfaceAsType A5MnemonicNames A5NamedConstants A5NoCheckstyleWarnings A5PublicMethodsOverride , ,A5AccessModifiersMatched A5MnemonicNames A5NoCheckstyleWarnings A5PublicMethodsOverride ,A5AccessModifiersMatched-(3.9/5.0) A5InterfaceAsType-(8.7/10.0) A5MnemonicNames-(9.2/10.0) A5NamedConstants-(0.6/1.0) A5NoCheckstyleWarnings-(0.0/10.0) A5PublicMethodsOverride-(1.4/5.0) , ,
50,Tue Apr 30 02:39:24 EDT 2024,50,0,Assignment5OneClientSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,20,2,true,GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIStaticArguments , , ,GIPCRMIOneClientConnection-(20.0/20.0) GIPCRMIOneClientReadWriteNonAtomic-(20.0/20.0) GIPCRMIStaticArguments-(17.5/20.0) , ,
50,Tue Apr 30 02:39:24 EDT 2024,50,0,Assignment5OneClientSuite,A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedCalls A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,20,2,true,GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIStaticArguments , , ,GIPCRMIOneClientConnection-(20.0/20.0) GIPCRMIOneClientReadWriteNonAtomic-(20.0/20.0) GIPCRMIStaticArguments-(17.5/20.0) , ,
51,Tue Apr 30 02:50:30 EDT 2024,55,5,A5SpecificStyleSuite,A5ExpectedCalls+ A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,21,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5SpuriousCalls A5TaggedClassesDefined , , ,A5ExpectedCalls-(20.0/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(2.5/5.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(5.0/10.0) , ,
51,Tue Apr 30 02:50:30 EDT 2024,55,5,A5SpecificStyleSuite,A5ExpectedCalls+ A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,21,0,true,A5ExpectedCalls A5ExpectedInterfaces A5ExpectedSignatures A5SpuriousCalls A5TaggedClassesDefined , , ,A5ExpectedCalls-(20.0/20.0) A5ExpectedInterfaces-(5.0/5.0) A5ExpectedSignatures-(2.5/5.0) A5SpuriousCalls-(20.0/20.0) A5TaggedClassesDefined-(5.0/10.0) , ,
52,Tue Apr 30 02:55:32 EDT 2024,55,0,Assignment5TwoClientSuite,A5ExpectedCalls A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,21,1,true,GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast ,GIPCRMIClientMetaStateBroadcast-(20.0/20.0) GIPCRMIClientMetaStateNoBroadcast-(20.0/20.0) GIPCRMIServerMetaStateBroadcast-(20.0/20.0) GIPCRMIServerMetaStateNoBroadcast-(20.0/20.0) GIPCRMITwoClientConnection-(20.0/20.0) GIPCRMITwoClientReadWriteNonAtomic-(20.0/20.0) , ,
52,Tue Apr 30 02:55:32 EDT 2024,55,0,Assignment5TwoClientSuite,A5ExpectedCalls A5ExpectedInterfaces A5SpuriousCalls GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIOneClientConnection GIPCRMIOneClientReadWriteNonAtomic GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic ,A5AccessModifiersMatched A5ExpectedSignatures A5InterfaceAsType A5MnemonicNames A5NamedConstants A5PublicMethodsOverride A5TaggedClassesDefined GIPCRMIStaticArguments ,A5NoCheckstyleWarnings , ,21,1,true,GIPCRMIClientMetaStateBroadcast GIPCRMIClientMetaStateNoBroadcast GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast GIPCRMITwoClientConnection GIPCRMITwoClientReadWriteNonAtomic , ,GIPCRMIServerMetaStateBroadcast GIPCRMIServerMetaStateNoBroadcast ,GIPCRMIClientMetaStateBroadcast-(20.0/20.0) GIPCRMIClientMetaStateNoBroadcast-(20.0/20.0) GIPCRMIServerMetaStateBroadcast-(20.0/20.0) GIPCRMIServerMetaStateNoBroadcast-(20.0/20.0) GIPCRMITwoClientConnection-(20.0/20.0) GIPCRMITwoClientReadWriteNonAtomic-(20.0/20.0) , ,
